Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BbAvH;BbAvD;BbAvA;BbAv>2.5;BbAv<2.5;BbAvAHH;BbAvAHA
SP1;09/06/2007;Betis;Osasuna;0;5;A;0;1;A;16;9;4;5;23;10;10;2;2;3;0;0;166;36;5;163;352;498;189;182;19;198
SP1;09/06/2007;Levante;Valencia;4;2;H;2;1;H;17;6;9;3;20;16;6;3;3;3;1;3;32;325;22;319;309;217;187;183;184;201
SP1;09/06/2007;Mallorca;Sevilla;0;0;D;0;0;D;20;12;7;5;19;17;5;2;2;4;0;1;55;38;157;51;362;159;173;202;195;192
SP1;09/06/2007;Sociedad;Santander;0;0;D;0;0;D;16;4;3;1;13;19;9;6;2;7;0;2;157;38;55;155;371;541;182;191;183;205
SP1;09/06/2007;Villarreal;Ath Bilbao;3;1;H;2;1;H;7;13;2;3;12;9;2;7;2;1;0;0;166;36;5;164;351;491;178;196;197;19
SP1;09/06/2007;Zaragoza;Real Madrid;2;2;D;1;0;H;9;19;5;7;19;19;0;8;3;3;0;0;475;375;166;451;357;169;163;211;189;199
SP1;10/06/2007;Getafe;Gimnastic;0;1;A;0;0;D;15;6;6;1;20;20;4;2;3;0;0;0;14;433;75;142;391;704;18;189;182;196
SP1;10/06/2007;La Coruna;Recreativo;2;5;A;0;2;A;21;16;5;10;9;13;12;3;2;0;0;0;205;33;35;197;322;352;189;181;206;182
SP1;17/06/2007;Ath Bilbao;Levante;2;0;H;0;0;D;19;6;6;2;13;18;12;4;3;2;0;0;133;525;85;131;473;775;16;214;207;178
SP1;17/06/2007;Celta;Getafe;2;1;H;1;1;D;10;15;3;3;22;26;2;8;2;1;0;0;14;475;65;138;437;668;175;197;205;183
SP1;17/06/2007;Espanol;La Coruna;1;3;A;0;0;D;13;15;6;5;23;12;5;9;2;2;0;1;18;35;42;178;336;416;162;213;189;197
SP1;17/06/2007;Gimnastic;Barcelona;1;5;A;0;3;A;10;23;2;12;23;8;2;6;1;0;0;0;13;7;116;1213;618;117;144;253;206;18
SP1;17/06/2007;Osasuna;Ath Madrid;1;2;A;0;1;A;19;7;9;5;10;15;14;1;1;2;0;0;32;35;21;301;332;212;178;195;197;19
SP1;17/06/2007;Real Madrid;Mallorca;3;1;H;0;1;A;17;6;7;1;18;21;6;2;4;3;0;0;112;9;17;113;682;146;143;258;18;206
SP1;17/06/2007;Recreativo;Zaragoza;1;1;D;1;0;H;11;10;5;3;6;16;6;4;0;4;0;1;325;3;23;314;295;225;163;21;186;201
SP1;17/06/2007;Santander;Betis;0;2;A;0;0;D;9;17;1;3;16;16;0;5;1;3;0;0;34;35;2;332;335;198;181;191;186;199
SP1;17/06/2007;Sevilla;Villarreal;0;1;A;0;0;D;12;13;3;5;12;19;3;3;3;3;0;0;185;36;38;185;347;366;162;21;197;187
SP1;17/06/2007;Valencia;Sociedad;3;3;D;2;2;D;16;13;7;3;19;19;8;6;1;2;0;0;215;35;31;209;338;302;168;207;197;19
SP1;25/08/2007;Real Madrid;Ath Madrid;2;1;H;1;1;D;20;20;7;9;24;20;13;4;3;2;0;0;172;35;475;175;334;456;188;185;;
SP1;25/08/2007;Sevilla;Getafe;4;1;H;0;1;A;29;7;10;3;12;17;8;4;1;2;0;2;14;4;9;142;386;782;187;185;;
SP1;26/08/2007;Ath Bilbao;Osasuna;0;0;D;0;0;D;14;10;2;2;16;16;6;4;3;2;1;0;205;32;36;206;318;345;216;161;;
SP1;26/08/2007;Espanol;Valladolid;0;1;A;0;0;D;7;17;3;5;17;21;8;4;3;2;0;0;183;325;45;182;324;433;201;172;;
SP1;26/08/2007;La Coruna;Almeria;0;3;A;0;2;A;7;13;0;7;9;20;6;5;0;2;0;0;172;34;5;166;342;514;206;168;;
SP1;26/08/2007;Mallorca;Levante;3;0;H;1;0;H;8;5;5;1;11;25;4;1;0;3;0;0;19;31;433;185;323;416;212;163;;
SP1;26/08/2007;Murcia;Zaragoza;2;1;H;1;1;D;8;5;6;2;0;2;1;0;1;1;0;1;34;32;215;324;317;215;216;161;;
SP1;26/08/2007;Recreativo;Betis;1;1;D;1;1;D;15;13;4;4;16;14;7;4;0;2;0;0;22;32;325;22;315;315;221;158;;
SP1;26/08/2007;Santander;Barcelona;0;0;D;0;0;D;14;13;5;3;13;11;4;8;1;1;1;0;75;4;144;677;375;148;186;186;;
SP1;26/08/2007;Valencia;Villarreal;0;3;A;0;1;A;4;7;1;6;16;13;5;0;1;1;2;0;172;34;5;173;332;474;205;169;;
SP1;01/09/2007;Levante;Murcia;0;0;D;0;0;D;3;7;0;2;21;32;4;4;5;3;0;0;22;32;325;22;317;315;213;163;;
SP1;01/09/2007;Zaragoza;Santander;1;1;D;0;0;D;14;12;4;2;9;12;8;4;2;3;0;0;166;36;5;173;334;474;207;168;;
SP1;02/09/2007;Almeria;Valencia;1;2;A;0;0;D;11;4;4;3;23;22;5;2;3;2;0;0;32;31;225;316;319;218;207;167;;
SP1;02/09/2007;Ath Madrid;Mallorca;1;1;D;0;1;A;22;7;5;2;16;19;7;1;4;3;0;0;172;34;5;171;335;485;2;175;;
SP1;02/09/2007;Barcelona;Ath Bilbao;3;1;H;2;0;H;16;9;6;5;20;15;4;4;1;2;1;1;116;65;15;121;56;1211;165;211;;
SP1;02/09/2007;Betis;Espanol;2;2;D;0;2;A;15;12;8;5;16;22;3;5;0;1;0;0;205;325;36;207;321;337;215;163;;
SP1;02/09/2007;Getafe;Recreativo;1;1;D;0;0;D;10;13;4;4;12;23;7;7;0;5;1;0;21;325;34;207;321;34;21;165;;
SP1;02/09/2007;Valladolid;La Coruna;2;2;D;1;0;H;14;6;6;3;21;14;14;2;1;2;0;0;21;32;35;211;319;333;213;164;;
SP1;02/09/2007;Villarreal;Real Madrid;0;5;A;0;1;A;17;12;6;6;15;16;7;3;2;0;0;0;287;325;237;285;319;234;194;178;;
SP1;15/09/2007;Ath Bilbao;Zaragoza;1;1;D;1;1;D;12;16;5;6;24;19;4;7;4;4;0;0;24;325;29;24;315;28;209;167;;
SP1;15/09/2007;Real Madrid;Almeria;3;1;H;1;0;H;11;21;6;8;18;16;4;9;3;1;0;1;118;675;15;118;601;128;159;223;;
SP1;15/09/2007;Valencia;Valladolid;2;1;H;1;1;D;12;10;5;2;11;24;2;7;1;2;0;0;15;4;675;147;379;688;203;171;;
SP1;16/09/2007;Espanol;Getafe;1;0;H;0;0;D;20;14;7;3;20;10;4;6;7;1;0;1;21;33;35;205;319;347;209;167;;
SP1;16/09/2007;La Coruna;Betis;1;0;H;1;0;H;22;12;4;4;14;24;5;6;1;3;0;0;23;31;325;226;314;303;211;165;;
SP1;16/09/2007;Mallorca;Villarreal;0;1;A;0;0;D;10;13;1;5;15;9;6;4;2;2;0;0;237;325;3;238;317;282;208;168;;
SP1;16/09/2007;Murcia;Ath Madrid;1;1;D;0;1;A;11;6;4;2;18;17;10;2;5;3;0;0;31;325;23;304;316;225;212;164;;
SP1;16/09/2007;Osasuna;Barcelona;0;0;D;0;0;D;7;9;2;3;19;18;2;1;3;2;0;0;625;4;153;592;359;156;188;187;;
SP1;16/09/2007;Santander;Levante;1;0;H;1;0;H;11;12;4;5;21;14;2;7;1;1;0;0;19;33;42;187;324;404;213;164;;
SP1;16/09/2007;Sevilla;Recreativo;4;1;H;2;0;H;18;11;5;3;12;14;6;6;1;0;0;1;14;45;8;142;391;732;182;193;;
SP1;22/09/2007;Barcelona;Sevilla;2;1;H;0;0;D;15;6;6;2;22;19;6;1;3;5;0;0;166;375;5;17;338;481;184;19;;
SP1;22/09/2007;Recreativo;Espanol;2;1;H;0;1;A;10;7;4;4;18;18;6;2;2;5;0;0;237;325;3;231;315;291;208;166;;
SP1;23/09/2007;Almeria;Mallorca;1;1;D;1;0;H;14;20;4;7;25;10;9;6;1;1;0;0;237;325;3;232;314;292;212;164;;
SP1;23/09/2007;Ath Madrid;Santander;4;0;H;1;0;H;14;5;9;1;24;20;4;3;3;3;0;1;172;34;525;172;33;49;211;164;;
SP1;23/09/2007;Betis;Valencia;1;2;A;0;0;D;15;17;1;4;21;13;10;5;2;0;0;0;3;325;237;283;313;238;211;164;;
SP1;23/09/2007;Getafe;La Coruna;0;0;D;0;0;D;19;7;3;4;15;21;9;1;1;2;0;0;21;32;36;209;317;336;215;162;;
SP1;23/09/2007;Levante;Ath Bilbao;1;2;A;0;1;A;15;15;3;6;16;25;9;3;5;2;0;1;237;325;3;227;307;291;219;16;;
SP1;23/09/2007;Valladolid;Real Madrid;1;1;D;0;0;D;14;11;4;3;20;19;9;4;2;1;0;0;6;36;161;542;349;161;181;193;;
SP1;23/09/2007;Villarreal;Murcia;2;0;H;0;0;D;7;9;4;2;14;23;6;4;1;4;0;0;166;35;55;162;347;532;209;166;;
SP1;23/09/2007;Zaragoza;Osasuna;2;1;H;1;1;D;18;10;8;4;17;21;5;4;3;4;0;0;18;35;45;177;331;439;21;165;;
SP1;25/09/2007;Sevilla;Espanol;2;3;A;0;1;A;22;8;7;5;14;18;5;1;2;3;0;0;144;4;85;144;391;761;177;199;;
SP1;26/09/2007;Ath Bilbao;Ath Madrid;0;2;A;0;1;A;14;9;4;4;17;22;10;5;3;5;0;0;287;32;25;277;314;246;219;159;;
SP1;26/09/2007;Barcelona;Zaragoza;4;1;H;4;1;H;25;5;13;3;8;17;12;0;2;3;0;0;133;475;10;136;433;836;163;213;;
SP1;26/09/2007;La Coruna;Recreativo;0;2;A;0;1;A;10;14;3;3;10;20;6;4;0;0;0;0;2;33;38;204;32;352;208;168;;
SP1;26/09/2007;Mallorca;Valladolid;4;2;H;0;2;A;25;12;8;4;14;14;13;6;1;3;0;0;205;33;36;202;319;359;21;165;;
SP1;26/09/2007;Murcia;Almeria;0;1;A;0;1;A;7;11;3;6;22;18;5;9;3;2;2;0;21;325;36;211;314;341;21;165;;
SP1;26/09/2007;Osasuna;Levante;4;1;H;1;1;D;14;13;7;5;12;18;7;4;1;3;0;0;172;35;525;176;332;458;214;163;;
SP1;26/09/2007;Santander;Villarreal;0;2;A;0;1;A;13;7;5;2;17;18;5;3;0;4;1;0;27;325;26;269;316;252;212;164;;
SP1;26/09/2007;Valencia;Getafe;2;1;H;2;0;H;13;24;10;7;23;14;6;10;3;2;0;0;144;42;75;145;386;724;199;176;;
SP1;27/09/2007;Real Madrid;Betis;2;0;H;0;0;D;15;13;8;3;15;20;4;4;1;2;0;0;125;55;12;127;499;1029;164;21;;
SP1;29/09/2007;Levante;Barcelona;1;4;A;0;2;A;7;15;3;9;15;14;2;3;5;0;0;0;8;45;14;811;414;138;174;2;;
SP1;29/09/2007;Zaragoza;Sevilla;2;0;H;0;0;D;9;13;2;4;14;16;6;4;1;1;0;0;28;325;25;267;317;25;179;196;;
SP1;30/09/2007;Almeria;Santander;0;1;A;0;1;A;11;7;3;3;12;24;4;4;3;1;0;0;21;325;35;212;317;328;212;164;;
SP1;30/09/2007;Ath Madrid;Osasuna;2;0;H;1;0;H;23;7;6;2;15;14;6;5;3;2;0;0;166;375;5;168;339;499;204;169;;
SP1;30/09/2007;Betis;Mallorca;3;0;H;0;0;D;20;9;11;3;10;7;9;4;2;1;0;2;22;33;32;216;317;322;22;159;;
SP1;30/09/2007;Espanol;La Coruna;1;0;H;1;0;H;7;15;2;5;33;21;3;3;1;1;0;0;183;34;45;188;325;401;213;158;;
SP1;30/09/2007;Getafe;Real Madrid;0;1;A;0;0;D;26;14;6;5;18;22;10;2;2;3;0;0;5;36;172;48;34;17;186;189;;
SP1;30/09/2007;Recreativo;Valencia;0;1;A;0;1;A;10;5;2;1;19;25;3;4;6;6;1;0;3;325;24;299;316;228;206;17;;
SP1;30/09/2007;Valladolid;Murcia;1;4;A;0;1;A;7;19;2;8;20;17;2;8;1;2;2;0;172;35;5;181;327;429;211;165;;
SP1;30/09/2007;Villarreal;Ath Bilbao;1;0;H;0;0;D;17;12;7;5;18;15;4;8;4;1;0;0;161;36;6;162;346;543;204;17;;
SP1;06/10/2007;Valencia;Espanol;1;2;A;1;1;D;9;14;3;6;14;20;3;8;1;4;0;0;157;375;625;155;36;607;195;18;;
SP1;07/10/2007;Ath Bilbao;Almeria;1;1;D;1;0;H;5;16;1;6;20;25;5;5;4;3;1;0;2;33;38;194;321;379;211;165;;
SP1;07/10/2007;Barcelona;Ath Madrid;3;0;H;2;0;H;17;8;10;3;11;16;5;5;1;4;0;0;144;42;75;148;373;679;174;201;;
SP1;07/10/2007;Mallorca;Getafe;4;2;H;0;1;A;11;16;5;6;22;18;2;5;4;2;1;0;21;32;36;201;32;358;208;169;;
SP1;07/10/2007;Murcia;Betis;0;0;D;0;0;D;14;10;5;2;15;23;9;3;0;4;0;0;24;325;29;233;314;292;211;164;;
SP1;07/10/2007;Osasuna;Villarreal;3;2;H;2;2;D;10;7;3;3;21;14;6;7;1;4;2;0;28;325;25;278;317;242;212;164;;
